quotation_id,customer_key,customer_name,nationality,quote_date,quote_value,shipping_mode,item_count,po_exists,po_value,do_exists,conversion_days,lead_score
98c41dca_R,79hR9tOBwB,74q0TneDjU,Unknown,2023-01-01 11:52:00,11401.32,Sea,76.0,0,,0,-1.0,8.94
98c67c42,718dc6ea,14ancZS05S,Unknown,2022-06-04 16:19:00,435.0,Air,133.0,0,,0,-1.0,0.9
98cee9fd,fEXeW6R1J3,74q0TneDjU,Unknown,2023-08-02 15:45:00,0.0,Air,19.0,0,,0,-1.0,60.75
98da60f6,85164aa4,4a463543,United States of America,2023-09-02 10:09:00,1173.9,Air,4.0,1,1173.9,1,0.0,75.16
98e59a2e,TELcJA9M9q,Lh624q1u9u,Unknown,2022-02-03 15:27:00,313.0,Air,2.0,1,313.0,1,-1.0,76.8
98f1e789,f748afdd,0ed1e92f,United States of America,2023-07-03 10:49:00,335.0,Air,2.0,1,335.0,1,0.0,77.05
99316a3f,Kmm2hp73qi,78X4qv1453,Unknown,2022-08-11 17:17:00,0.0,Air,19.0,0,,0,-1.0,60.75
9995de64,ygrNSaz4bh,8ruhF3E51g,Chinese national (China),2022-09-12 10:31:00,2756.93,Air,3.0,1,2756.93,1,90.0,91.66
99b8d67d,ZY46m6DFg1,i3ImK40gp9,Unknown,,807.6,Air,1.0,1,807.6,1,-1.0,77.45
99bf871d,7c61d91c,afd78902,Unknown,2023-09-03 09:36:00,156.0,Air,2.0,1,156.0,1,0.0,77.1
99d90a01,u9Q7w1CAQT,8ruhF3E51g,Unknown,2022-06-12 15:46:00,1336.0,Air,19.0,0,,0,-1.0,60.22
9a05933d,g084484ZO9,IL111A66Sq,Unknown,2022-11-03 15:56:00,828.0,Air,24.0,1,828.0,1,-1.0,54.93
9a1bcb8e,07acaa1f,dd28fb02,Unknown,,791.13,Air,38.0,0,,0,-1.0,39.37
9a1bcb8e_R,07acaa1f,dd28fb02,Unknown,,1680.0,Air,19.0,0,,0,-1.0,60.08
9a50e160,fEXeW6R1J3,74q0TneDjU,Unknown,,798.83,Air,18.0,1,798.83,1,-1.0,61.51
9a5433d1,bd4504b5,66147df2,Unknown,,353.0,Air,2.0,1,353.0,1,-1.0,76.79
9a5bf4ab,2ii3577q55,,Unknown,,237.0,Air,1.0,1,237.0,1,-1.0,77.62
9a68c471,6n9h7u47e8,882e8ddc,Unknown,,12977.95,Air,1.0,1,12977.95,1,-1.0,73.7
9a85ef9c,xEK6r63Cy3,9tu60R7KWP,Unknown,,247.0,Air,2.0,1,247.0,1,-1.0,76.82
9a962427,8qbgngVgJ0,D9E06y5i3t,Unknown,,425.67,Air,1.0,1,425.67,1,-1.0,77.56
9aaa13e0,OCyg84BDvJ,T7Y79rjV29,Chinese national (China),2022-08-02 11:52:00,632.4,Air,8.0,1,632.0,1,-1.0,71.54
9b3382b6,07acaa1f,dd28fb02,Unknown,2023-03-02 09:00:00,4725.3,Air,2.0,1,4725.3,1,-1.0,75.46
9b4ddabd,19f91bda,8ruhF3E51g,Unknown,2023-01-02 18:00:00,1198.98,Air,1.0,1,1198.98,1,242.0,99.06
9b6dadf4,06suB5p2mX,T7Y79rjV29,Unknown,,764.24,Air,3.0,1,764.24,1,-1.0,75.85
9ba023c7,07acaa1f,dd28fb02,Unknown,,1809.88,Air,3.0,1,1809.88,1,-1.0,75.53
9baa78b9,WL91eH602H,T7Y79rjV29,Korean,,55.0,Air,19.0,0,,0,-1.0,60.73
9bb52200,ryl1bKOpPO,74q0TneDjU,Caucasian,,915.5,Air,1.0,1,915.5,1,-1.0,77.42
9bb963a3,33eff098,95nYR7APw5,Unknown,,947.78,Air,19.0,0,,0,-1.0,60.37
9bb9845f,55kcyJWnQ9,79BSsv9xYm,Chinese national (China),2022-01-12 11:41:00,2486.45,Air,19.0,0,,0,-1.0,59.76
9bd7b05c,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,873.8,Air,1.0,1,873.8,1,-1.0,77.43
9c267672,9Db6HRRP8a,G4lLPbWTIV,Singaporean,,12539.0,Air,19.0,0,,0,-1.0,55.65
9c28999f,f63e6d5a,IL111A66Sq,Unknown,2022-02-08 11:01:00,498.19000000000005,Air,152.0,0,,0,-1.0,0.38
9c38235a,c049c15c,om00CU79tU,Unknown,2022-04-11 17:40:00,321.7,Air,1.0,1,321.7,1,121.0,95.1
9c4067e7,ee44267f,S4NrbiX419,Unknown,,342.91,Air,19.0,0,,0,-1.0,60.62
9c4d8c2f,fEXeW6R1J3,74q0TneDjU,Unknown,,776.2,Air,2.0,1,776.2,1,-1.0,76.67
9c79e75e,3926f94c,1f3cc3ea,United States,,193.56,Air,2.0,1,193.56,1,-1.0,76.84
9c856c27,2ab2c37f,8ruhF3E51g,Unknown,2022-12-12 09:32:00,0.0,Air,19.0,0,,0,-1.0,60.75
9ce93bf5,8fJgA4J040,,Unknown,2022-08-12 09:36:00,477.16,Air,19.0,0,,0,-1.0,60.56
9d1f33b5,Y2MYCQ56NK,95nYR7APw5,Singaporean,,308.0,Air,19.0,0,,0,-1.0,60.63
9d6363a5,2d38838a,6z1536hQ1C,Unknown,2022-11-11 16:57:00,2226.76,Air,24.0,1,2226.76,1,-1.0,54.35
9dbe74d5,fEXeW6R1J3,74q0TneDjU,Unknown,2022-04-04 16:31:00,819.0,Air,15.0,1,819.0,1,-1.0,64.64
9dd3b9de,6n9h7u47e8,882e8ddc,Unknown,2022-06-01 14:36:00,46.0,Air,19.0,0,,0,-1.0,60.73
9df4765a,a2a70b56,8ruhF3E51g,Unknown,,349.0,Air,1.0,1,349.0,1,-1.0,77.59
9df80131,4Yk09HecPy,8ruhF3E51g,Unknown,2022-07-06 10:45:00,15161.61,Sea,8.0,1,15162.0,1,153.0,94.55
9e07ad72,f63e6d5a,IL111A66Sq,Unknown,,222.0,Air,1.0,1,222.0,1,-1.0,77.62
9e387ac2,g084484ZO9,IL111A66Sq,Unknown,2022-05-09 15:21:00,4956.24,Air,38.0,0,,0,-1.0,37.72
9e5c1fd7,fEXeW6R1J3,74q0TneDjU,Unknown,2022-11-05 12:19:00,569.01,Air,1.0,1,569.01,1,-1.0,77.52
9e6e6a66,6n9h7u47e8,882e8ddc,Unknown,2022-09-05 23:29:00,249.0,Air,114.0,0,,0,-1.0,2.09
9e76f626,09fca5d4,8c62bf65,Unknown,,186.14,Air,2.0,1,186.14,1,-1.0,76.84
9e82e1b2,47dc23c1,09A5j1P96d,Unknown,2022-02-06 11:52:00,162.0,Air,1.0,1,162.0,1,241.0,99.07
9e8b529c,wD0mqPXvsw,79BSsv9xYm,Unknown,,1594.8,Air,1.0,1,1594.8,1,-1.0,77.22
9e966eeb,64c0444d,gj3Nvpx9GU,Unknown,2022-03-11 15:45:00,324.54,Air,38.0,0,,0,-1.0,39.55
9ededc84,2mBWQiax6J,8ruhF3E51g,Chinese national (China),,5886.0,Air,12.0,1,5886.0,1,-1.0,65.78
9eff2395,bHy0p906sS,8ruhF3E51g,Unknown,2022-01-03 12:41:00,1330.75,Air,38.0,0,,0,-1.0,39.15
9f13df59,3ce95701,8ruhF3E51g,Unknown,2023-04-01 11:12:00,7882.959999999999,Air,38.0,0,,0,-1.0,36.57
9f3abcea,e947996f,64d3cce5,Unknown,2022-11-11 18:40:00,4549.35,Air,19.0,0,,0,-1.0,58.92
9f53ed6e,2630b50e,14ancZS05S,Unknown,2022-08-09 16:47:00,1126.74,Air,1.0,1,1126.74,1,-1.0,77.36
9f588aa9,f374Qy83SV,8ruhF3E51g,Unknown,2022-10-03 14:35:00,861.0,Air,6.0,1,861.0,1,-1.0,73.26
9f58f932,db09a28c,8ruhF3E51g,Unknown,2022-01-11 11:27:00,1159.88,Air,19.0,0,,0,-1.0,60.29
9f618be6,XGk5tiMcrk,14ancZS05S,Unknown,,630.87,Air,1.0,1,630.87,1,-1.0,77.5
9f91d769,b0Aif96VUF,8ruhF3E51g,Chinese national (China),,3563.0,Sea,1.0,1,3563.0,1,-1.0,76.64
9faee300,39N5vR34gp,14ancZS05S,Unknown,,2452.32,Air,19.0,0,,0,-1.0,59.77
9fdf1883,N6QXxBprMz,8ruhF3E51g,Unknown,,4617.0,Air,1.0,1,4617.0,1,-1.0,76.32
AS06242253_Dup1,a5580ba7,79BSsv9xYm,Unknown,,3878.1,Air,247.0,0,,0,-1.0,0.01
B02282022100941_Dup1,W1xrXd4C1W,,Unknown,,57657.93,Air,1.0,1,57657.93,1,-1.0,57.03
B02282022100941_Dup1_R,W1xrXd4C1W,,Unknown,,51384.0,Air,1.0,1,51384.0,1,-1.0,59.58
B02282022103451_Dup1,6n9h7u47e8,882e8ddc,Unknown,,36888.51,Air,1.0,1,36888.51,1,-1.0,65.26
B02282022103451_Dup1_R,6n9h7u47e8,882e8ddc,Unknown,,5651.0,Air,1.0,1,5651.0,1,-1.0,76.01
B02282022103451_Dup1_R_R,6n9h7u47e8,882e8ddc,Unknown,2022-01-09 20:24:00,23557.0,Air,1.0,1,23557.0,1,-1.0,70.13
B02282022103451_Dup1_R_R_R,6n9h7u47e8,882e8ddc,Unknown,,26826.26,Air,1.0,1,26826.26,1,-1.0,68.97
B02282022103451_Dup1_R_R_R_R,6n9h7u47e8,882e8ddc,Unknown,,6167.22,Air,1.0,1,6167.22,1,-1.0,75.85
B06272022164539_Dup1,jjC9BO9046,0lCPPgO3Uc,Unknown,,1804.0,Air,19.0,0,,0,-1.0,60.03
S03242022083049_Dup1,XpP0Bn0s55,71DRuiDc1j,Unknown,,1305.0,Sea,3.0,1,1305.0,1,-1.0,75.69
S03242022083049_Dup1_R,XpP0Bn0s55,71DRuiDc1j,Unknown,2022-08-07 14:15:00,1924.0,Air,16.0,1,1924.0,1,-1.0,63.18
S06222022163151_Dup1,a5580ba7,79BSsv9xYm,Unknown,,3205.0,Air,247.0,0,,0,-1.0,0.01
S06242022102808_Dup1,a5580ba7,79BSsv9xYm,Unknown,,1401.0,Air,19.0,0,,0,-1.0,60.19
S06248297_Dup1,a5580ba7,79BSsv9xYm,Unknown,,1656.0,Air,19.0,0,,0,-1.0,60.09
a02f2b5b,3b76cf6e,f8420cee,Unknown,,399.0,Air,2.0,1,399.0,1,-1.0,76.78
a034f9b9,ryl1bKOpPO,74q0TneDjU,Caucasian,,24264.2,Air,238.0,1,24264.2,1,-1.0,0.01
a043add7,f63e6d5a,IL111A66Sq,Unknown,2022-10-11 13:55:00,1024.8,Air,24.0,1,1024.8,1,-1.0,54.85
a052ad9b,dc701372,8ruhF3E51g,Unknown,,745.0,Sea,19.0,0,,0,-1.0,60.46
a0c2ee17,ryl1bKOpPO,74q0TneDjU,Caucasian,2022-12-09 11:27:00,989.31,Sea,1.0,1,989.31,1,-1.0,77.4
a0c5016b,ItssapCSik,0lCPPgO3Uc,Unknown,,753.59,Air,1.0,1,753.59,1,-1.0,77.47
a0ec5ba0,f469c24c,5230e0f8,Unknown,,638.11,Air,2.0,1,638.11,1,-1.0,76.71
a135450f,b99e96ff,9tu60R7KWP,Unknown,2023-09-02 19:20:00,5186.79,Sea,6.0,1,5186.79,1,-1.0,71.82
a15556ab,0fc805bf,78X4qv1453,Unknown,,337.0,Air,1.0,1,337.0,1,-1.0,77.59
a15af0bb,a5580ba7,79BSsv9xYm,Unknown,2022-09-05 13:35:00,304.0,Air,1.0,1,304.0,1,-1.0,77.6
a19cbb82,1e55690c,74424ed3,Unknown,,278.0,Air,38.0,0,,0,-1.0,39.57
a1c9a4d7,8Nzo71FGPE,nY8F51VM4y,Chinese National,,4697.52,Sea,1.0,1,4697.52,1,-1.0,76.3
a1cb2249,VCvp286I3Q,9tu60R7KWP,Unknown,2022-03-02 16:11:00,369.0,Air,2.0,1,369.0,1,183.0,97.8
a1d857d0_R,2fd5183f,14ancZS05S,Unknown,,487.22,Air,19.0,0,,0,-1.0,60.56
a1db0d92,a931a01c,HR18hgvW4S,Unknown,2022-12-08 18:38:00,4543.73,Air,95.0,0,,0,-1.0,4.47
a1db0d92_R,5437394b,HR18hgvW4S,Unknown,,4706.0,Air,8.0,1,4706.0,1,-1.0,70.13
a1de238e,b0Aif96VUF,8ruhF3E51g,Chinese national (China),,4502.0,Air,1.0,1,4525.0,1,-1.0,76.35
a1df9d85,db1e355c,f3ef8298,Unknown,,324.78,Air,38.0,0,,0,-1.0,39.55
a20ec99d,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,670.51,Air,13.0,1,670.51,1,-1.0,66.73
a247836c,bbd2f7c9,8ruhF3E51g,Unknown,,2079.0,Air,5.0,1,2079.0,1,-1.0,73.74
a24c964f,X2ywZ9GnQE,8ruhF3E51g,Unknown,,2997.93,Sea,19.0,0,,0,-1.0,59.55
a26df86c,hL800efJnq,14ancZS05S,Unknown,,962.05,Air,45.0,1,962.05,1,-1.0,32.08
a2a2b803,bcd08322,8ruhF3E51g,Unknown,2022-11-10 18:38:00,361.98,Air,18.0,1,361.98,1,-1.0,61.68
a2a8694c,4cb30e09,9TDOzqY83D,Unknown,,512.6,Air,114.0,0,,0,-1.0,2.08
a2a8694c_R,4cb30e09,9TDOzqY83D,Unknown,,122.31,Air,38.0,0,,0,-1.0,39.63
a2be0476,8Nzo71FGPE,nY8F51VM4y,Chinese National,2022-09-06 16:29:00,38362.0,Air,76.0,0,,0,-1.0,5.89
a2ca7a20,2814f973,1f78d357,United States,,131.0,Air,2.0,1,131.0,1,-1.0,76.86
a2db42fe,47dc23c1,09A5j1P96d,Unknown,,420.26,Air,1.0,1,420.26,1,-1.0,77.56
a3096f83,19ac2e87,nY8F51VM4y,Unknown,,191.64,Air,1.0,1,191.64,1,-1.0,77.63
a30a7468,03193ccf,eb86fd1e,Unknown,2022-03-03 13:45:00,0.0,Air,0.0,0,,0,-1.0,78.46
a328eea0,ec3a2d0c,8ruhF3E51g,Unknown,2022-06-07 12:49:00,341.0,Air,10.0,1,341.0,1,29.0,77.91
a376e5da,1b394916,32jF5nI0QP,Unknown,,5998.24,Sea,1.0,1,5998.24,1,-1.0,75.9
a386ea61,L9sXyUZtXD,513pOlC83o,Unknown,2022-08-04 10:35:00,268.0,Air,19.0,0,,0,-1.0,60.65
a39ee0c2,373l7aeAL7,nY8F51VM4y,Chinese national (China),2022-04-10 10:52:00,667.0,Air,1.0,1,667.0,1,-1.0,77.49
a3bd8e40,eb63c82d,a2db7c66,Unknown,2023-06-01 10:10:00,3354.39,Air,361.0,0,,0,-1.0,0.0
a3d0e687,f63e6d5a,IL111A66Sq,Unknown,2023-04-01 19:57:00,2229.35,Air,114.0,1,2229.35,1,152.0,15.22
a40421c3,06suB5p2mX,T7Y79rjV29,Unknown,2022-12-05 11:55:00,445.0,Air,1.0,1,445.0,1,-1.0,77.56
a4060601,Q8nomXWRc2,9tu60R7KWP,Unknown,,712.0,Air,4.0,1,712.0,1,-1.0,75.04
a429bb95,06suB5p2mX,T7Y79rjV29,Unknown,,737.0,Air,4.0,1,737.0,1,-1.0,75.03
a4329794,jpZSXU2A8V,14ancZS05S,Unknown,2022-08-11 16:25:00,130.49,Air,19.0,0,,0,-1.0,60.7
a4371c6d,da283159,d439a01b,Unknown,,1972.0,Air,38.0,0,,0,-1.0,38.9
a45d66e2,22c7b7f7,HR18hgvW4S,Unknown,,2326.31,Air,95.0,0,,0,-1.0,4.63
a462c915,1a7f5883,8ruhF3E51g,Unknown,2023-04-01 19:37:00,965.55,Air,8.0,1,965.55,1,182.0,97.07
a4e227f7,1b04ee43,347e33f2,Unknown,,3115.0,Air,1.0,1,3115.0,1,-1.0,76.77
a4e7f7de,f63e6d5a,IL111A66Sq,Unknown,2022-03-08 21:50:00,695.32,Air,14.0,1,695.32,1,213.0,97.52
a4fae09d,WL91eH602H,T7Y79rjV29,Korean,,1083.06,Air,21.0,1,1083.06,1,-1.0,58.15
a4fcf89b,Y2MYCQ56NK,95nYR7APw5,Singaporean,,5438.81,Air,19.0,0,,0,-1.0,58.56
a50b6669,39N5vR34gp,14ancZS05S,Unknown,,653.0,Air,8.0,1,653.0,1,-1.0,71.53
a549cc1e,db09a28c,8ruhF3E51g,Unknown,2022-12-04 14:41:00,4233.0,Sea,38.0,0,,0,-1.0,38.0
a596491e,X2ywZ9GnQE,8ruhF3E51g,Unknown,,5657.93,Air,90.0,1,5657.93,1,-1.0,5.44
a5da98ea,ea851c92,77792509,Unknown,2022-03-02 09:57:00,10837.0,Air,76.0,0,,0,-1.0,9.02
a61d759d,hL800efJnq,14ancZS05S,Unknown,2023-06-03 10:52:00,672.51,Air,2.0,1,672.51,1,0.0,76.95
a6643869,6czPiY3swb,8ruhF3E51g,Unknown,,2043.01,Air,12.0,1,2043.01,1,-1.0,67.22
a6bea126,bd1661e8,3dc2592a,Unknown,,936.7,Air,38.0,0,,0,-1.0,39.31
a6c14878,4f18u3537C,79BSsv9xYm,Singaporean,2022-04-07 15:26:00,687.0,Air,1.0,1,687.0,1,60.0,89.07
a6ebc690,hL800efJnq,14ancZS05S,Unknown,,37914.0,Air,114.0,0,,0,-1.0,1.13
a6ebc690_R,hL800efJnq,14ancZS05S,Unknown,,46685.17,Air,19.0,0,,0,-1.0,41.48
a712ef39,4f39f7be,e53ab5aa,Unknown,,1228.64,Air,5.0,1,1228.64,1,-1.0,74.02
a77c0e35,06suB5p2mX,T7Y79rjV29,Unknown,,265.3,Air,38.0,0,,0,-1.0,39.58
a797a04a,aa52f012,174a183a,Unknown,,615.0,Air,1.0,1,615.0,1,-1.0,77.51
a7b0691a,bad8d02a,i5bFIJ8Ff6,Unknown,,1737.37,Air,14.0,1,1737.37,1,-1.0,65.32
a7e844a9,5fiS378Rr1,m41y4XpKb1,Chinese national (China),2022-08-09 13:53:00,4987.47,Air,3.0,1,4987.47,1,30.0,81.93
a7f73f8b,26dae66a,f330bae0,Unknown,2023-02-03 19:34:00,6245.41,Sea,4.0,1,6245.41,1,211.0,98.21
a81bc619,u7jS44DAAW,8ruhF3E51g,Indian,,1156.0,Air,95.0,0,,0,-1.0,4.72
a8a19b4e,e6666cbb,14ancZS05S,Unknown,2022-05-05 10:04:00,589.0,Air,1.0,1,589.0,1,-1.0,77.52
a8f1d738,6czPiY3swb,8ruhF3E51g,Unknown,,0.0,Air,38.0,0,,0,-1.0,39.68
a8fbaf61,TELcJA9M9q,Lh624q1u9u,Unknown,2022-07-12 14:17:00,4965.03,Air,6.0,1,4965.03,1,61.0,86.0
a92e2c9f,06df1afd,79BSsv9xYm,Unknown,2022-04-07 14:32:00,5914.0,Air,1.0,1,5914.0,1,-1.0,75.93
a97663a5,9086f10b,95nYR7APw5,Unknown,,5305.88,Air,152.0,0,,0,-1.0,0.35
a979b49a,0fc805bf,78X4qv1453,Unknown,2022-04-03 16:15:00,4941.0,Air,19.0,0,,0,-1.0,58.77
a9954f17,06fa670b,8ruhF3E51g,Unknown,2023-03-03 19:11:00,601.14,Air,2.0,1,601.14,1,121.0,94.86
a9e09a82,a6834fa7,8ruhF3E51g,Unknown,,2131.22,Air,36.0,1,2131.22,1,-1.0,40.99
a9e6b1d5,f34c3c1a,09be2cf9,Unknown,,175.0,Air,2.0,1,175.0,1,-1.0,76.84
aa213252,6484de0b,79BSsv9xYm,Unknown,2022-07-04 10:58:00,253.0,Air,1.0,1,253.0,1,30.0,84.31
aa31dcac,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,56.55,Air,19.0,0,,0,-1.0,60.73
aa554b2d,4u7s55Vw34,8ruhF3E51g,Unknown,2022-11-11 16:51:00,84.92,Air,3.0,1,84.92,1,-1.0,76.06
aa8c56d9,1332500b,14ancZS05S,Unknown,,4686.6,Air,3.0,1,4686.6,1,-1.0,74.63
aac4dbe3,D6O4LUfz2f,9tu60R7KWP,Singaporean,2022-10-08 10:32:00,221.16,Air,8.0,1,221.16,1,60.0,85.7
aad9d1f6,06df1afd,79BSsv9xYm,Unknown,,1841.0,Air,114.0,0,,0,-1.0,2.04
aaeee32a,PCxZ1ce9Pm,74q0TneDjU,caucasian,2023-01-01 18:42:00,47555.56,Air,19.0,0,,0,-1.0,41.13
ab31dd6b,d849d03d,8ruhF3E51g,Unknown,2022-03-08 15:55:00,5322.74,Air,19.0,0,,0,-1.0,58.61
ab7ac601,5fiS378Rr1,m41y4XpKb1,Chinese national (China),,4884.68,Air,1197.0,0,,0,-1.0,0.0
ab8efb88,98589634,IL111A66Sq,Unknown,,5988.0,Sea,19.0,0,,0,-1.0,58.34
abdb29d9,lD89r7qsyL,9tu60R7KWP,Unknown,,869.91,Air,1.0,1,869.91,1,-1.0,77.43
abe7a867,378b5bbc,S4NrbiX419,Unknown,2022-07-11 17:20:00,1159.88,Air,1.0,1,1159.88,1,61.0,89.13
ac0eb2f3,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2023-10-02 11:09:00,846.12,Air,4.0,1,846.12,1,-1.0,74.99
ac154fef,hL800efJnq,14ancZS05S,Unknown,,457.07,Air,30.0,1,457.07,1,-1.0,48.35
ac200498,g084484ZO9,IL111A66Sq,Unknown,2022-07-09 14:49:00,98.45,Air,19.0,0,,0,-1.0,60.71
ac75fb0e,ItssapCSik,0lCPPgO3Uc,Unknown,2023-09-02 10:17:00,932.37,Air,27.0,1,932.37,1,-1.0,51.53
ac795f97,39N5vR34gp,14ancZS05S,Unknown,,260.97,Air,1.0,1,260.97,1,-1.0,77.61
ac91fd80,1f6et5pP1O,8ruhF3E51g,Unknown,2022-09-11 11:07:00,653.76,Air,1.0,1,653.76,1,-1.0,77.5
ac9367eb,hnzo75eojx,78X4qv1453,Unknown,,387.0,Air,19.0,0,,0,-1.0,60.6
ac9b982e,39N5vR34gp,14ancZS05S,Unknown,,173.7,Air,1.0,1,173.7,1,-1.0,77.64
ac9cc61a,06suB5p2mX,T7Y79rjV29,Unknown,,1318.0,Air,4.0,1,1141.0,1,-1.0,74.85
acaa788d,fEXeW6R1J3,74q0TneDjU,Unknown,2023-01-02 15:16:00,6773.0,Air,57.0,0,,0,-1.0,19.98
acb70733,g084484ZO9,IL111A66Sq,Unknown,,0.0,Air,57.0,0,,0,-1.0,21.85
acc75f76,4d2d6aa1,f38df905,Unknown,,9424.0,Air,114.0,0,,0,-1.0,1.8
acd6b43e,b82ec221,080dfb65,Unknown,,225.87,Air,38.0,0,,0,-1.0,39.59
acef2a12,cc6c5bdc,8ruhF3E51g,Unknown,,4657.0,Air,38.0,0,,0,-1.0,37.83
ad1bc51e,06df1afd,79BSsv9xYm,Unknown,2022-09-09 17:18:00,886.92,Air,19.0,0,,0,-1.0,60.4
ad763bd7,mBB4FCi2BK,09A5j1P96d,Unknown,,502.0,Air,1.0,1,502.0,1,-1.0,77.54
ad950aa7,0WoOQFQSLY,8ruhF3E51g,Chinese national (China),2022-05-07 15:46:00,4414.98,Air,4.0,1,4414.98,1,-1.0,73.86
ad9cd5d2,8d95ebdd,8ruhF3E51g,Unknown,2022-09-02 11:55:00,433.0,Air,38.0,0,,0,-1.0,39.51
adb62f39,df3cd059,71cc4411,Unknown,,7406.0,Air,57.0,0,,0,-1.0,19.81
adcba6b6,55kcyJWnQ9,79BSsv9xYm,Chinese national (China),,1301.0,Air,19.0,0,,0,-1.0,60.23
addbb04d,95MdB74Cu1,5586c4ef,Unknown,,1067.78,Air,19.0,0,,0,-1.0,60.33
ae6251a6,e5671757,3d6a08ef,Unknown,,1017.75,Air,19.0,0,,0,-1.0,60.35
aea370b4,be19c1e3,jMxyJ3g9S5,Unknown,2022-01-09 19:24:00,411.75,Air,5.0,1,411.75,1,119.0,94.02
aeb33830,6ceb001e,8ruhF3E51g,Unknown,,5650.18,Air,19.0,0,,0,-1.0,58.48
af2e8f9b,GSdCKW3Z5w,8ruhF3E51g,Singaporean,,0.0,Sea,19.0,0,,0,-1.0,60.75
af6281e5,5fiS378Rr1,m41y4XpKb1,Chinese national (China),,4064.62,Air,3.0,1,4064.62,1,-1.0,74.83
afa73be9,n4Ks0QC3ZO,x9Dz6KWcO3,Unknown,2023-09-03 09:39:00,5427.51,Air,19.0,0,,0,-1.0,58.57
afb96c82,z0I0Z6U6nv,IL111A66Sq,Unknown,,2602.21,Air,162.0,1,2602.21,1,-1.0,0.24
afbbf050,hL800efJnq,14ancZS05S,Unknown,2023-10-03 10:37:00,274.62,Air,1.0,1,274.62,1,-1.0,77.61
afc15efb,D5Fk7289x1,nY8F51VM4y,Unknown,,267.5,Air,1.0,1,267.5,1,-1.0,77.61
afe6e2b1,8z4IYYaYdd,8ruhF3E51g,Unknown,2023-12-01 15:18:00,2226.0,Air,1.0,1,2226.0,1,-1.0,77.03
afefc7f6,WL91eH602H,T7Y79rjV29,Korean,2022-06-07 11:32:00,1323.0,Air,4.0,1,1323.0,1,152.0,96.27
aff8129e,e99f4d98,09A5j1P96d,Unknown,,2030.76,Air,19.0,0,,0,-1.0,59.94
b0300ca7,f63e6d5a,IL111A66Sq,Unknown,,1790.0,Air,52.0,1,1790.0,1,-1.0,25.37
b0687ae6,xw71fJ415b,sji5vB20uo,Unknown,2022-01-11 17:16:00,29414.97,Sea,57.0,0,,0,-1.0,14.6
b07c1c91,f47da2fc,0lCPPgO3Uc,Unknown,2023-03-03 18:52:00,751.5,Air,2.0,1,751.5,0,121.0,94.85
b08a6e61,08ac971a,Lh624q1u9u,Unknown,2022-11-10 14:43:00,2525.65,Air,34.0,1,2525.65,1,-1.0,43.03
b0c1f556,2rHQ5q2g6a,8ruhF3E51g,Unknown,,292.0,Air,4.0,1,292.0,1,-1.0,75.17
b0c4fe4c,94a67f85,8ruhF3E51g,Unknown,,465.0,Air,4.0,1,465.0,1,-1.0,75.11
b105856f,fEXeW6R1J3,74q0TneDjU,Unknown,,671.0,Air,12.0,1,671.0,1,-1.0,67.72
b11adaae,db09a28c,8ruhF3E51g,Unknown,2022-01-11 12:01:00,861.63,Air,19.0,0,,0,-1.0,60.41
b13ecdb7,g084484ZO9,IL111A66Sq,Unknown,,137.0,Air,76.0,0,,0,-1.0,10.6
b1bf8bd4,e99f4d98,09A5j1P96d,Unknown,,4973.94,Air,19.0,0,,0,-1.0,58.75
b1c578ac,W6xnb5jXIF,IL111A66Sq,Unknown,,228.0,Air,1.0,1,228.0,1,-1.0,77.62
b1d1151e,a293033e,A1TLbvttO9,Unknown,,1805.9,Air,5.0,1,1805.9,1,-1.0,73.83
b1eea1eb,fEXeW6R1J3,74q0TneDjU,Unknown,2023-03-01 21:53:00,673.85,Air,10.0,1,673.85,1,-1.0,69.66
b2357004,8qbgngVgJ0,D9E06y5i3t,Unknown,,304.0,Sea,2.0,1,304.0,1,-1.0,76.81
b23582ff,6c861cda,Lh624q1u9u,Unknown,2022-07-09 08:18:00,472.28,Air,3.0,1,472.28,1,-1.0,75.94
b263d0b7,07acaa1f,dd28fb02,Unknown,2023-06-01 16:51:00,0.0,Air,0.0,0,,0,-1.0,78.46
b2858d09,fvIH3Ur1DW,S4NrbiX419,Unknown,,3373.91,Air,1.0,1,3373.91,1,-1.0,76.69
b296a38b,VCrR9IvzfA,8ruhF3E51g,Unknown,,4517.46,Air,80.0,1,4517.46,1,-1.0,8.43
b2b31d01,af0b8607,8ruhF3E51g,Unknown,,490.0,Air,1.0,1,490.0,1,-1.0,77.54
b2c3dd71,27f8114b,af40fe6e,Unknown,2022-05-09 10:14:00,939.18,Air,19.0,0,,0,-1.0,60.38
b2dcfadc,WL91eH602H,T7Y79rjV29,Korean,,0.0,Air,19.0,0,,0,-1.0,60.75
b33a5d7a,2d38838a,6z1536hQ1C,Unknown,2022-11-11 17:43:00,480.83,Air,24.0,1,480.83,1,-1.0,55.08
b35a3855,Q8nomXWRc2,9tu60R7KWP,Unknown,2023-01-02 17:48:00,441.82,Air,32.0,1,441.82,1,211.0,94.47
b360f40a,VLSxI59801,pVc35E7p1n,Unknown,,1998.34,Air,26.0,1,812.0,1,-1.0,52.21
